-0.000123199,7.55713e-05,-0.000123199,7.55713e-05,-2.96081e-05,2.96081e-05,0.313414,0.000562575,0.314159,
-0.000116092,7.12121e-05,-0.000116092,7.12121e-05,-2.79002e-05,2.79002e-05,0.313457,0.000530124,0.314159,
-0.000109396,6.71044e-05,-0.000109396,6.71044e-05,-2.62909e-05,2.62909e-05,0.313498,0.000499545,0.314159,
-0.000103085,6.32337e-05,-0.000103085,6.32337e-05,-2.47743e-05,2.47743e-05,0.313536,0.00047073,0.314159,
-9.71392e-05,5.95862e-05,-9.71392e-05,5.95862e-05,-2.33453e-05,2.33453e-05,0.313572,0.000443577,0.314159,
-9.1536e-05,5.61491e-05,-9.1536e-05,5.61491e-05,-2.19987e-05,2.19987e-05,0.313606,0.000417991,0.314159,
-8.6256e-05,5.29103e-05,-8.6256e-05,5.29103e-05,-2.07297e-05,2.07297e-05,0.313638,0.00039388,0.314159,
-8.12805e-05,4.98583e-05,-8.12805e-05,4.98583e-05,-1.9534e-05,1.9534e-05,0.313668,0.00037116,0.314159,
-7.6592e-05,4.69823e-05,-7.6592e-05,4.69823e-05,-1.84072e-05,1.84072e-05,0.313696,0.00034975,0.314159,
-7.2174e-05,4.42723e-05,-7.2174e-05,4.42723e-05,-1.73454e-05,1.73454e-05,0.313723,0.000329576,0.314159,
-6.80108e-05,4.17185e-05,-6.80108e-05,4.17185e-05,-1.63449e-05,1.63449e-05,0.313748,0.000310565,0.314159,
-6.40878e-05,3.93121e-05,-6.40878e-05,3.93121e-05,-1.54021e-05,1.54021e-05,0.313772,0.000292651,0.314159,
-6.0391e-05,3.70445e-05,-6.0391e-05,3.70445e-05,-1.45137e-05,1.45137e-05,0.313794,0.00027577,0.314159,
-5.69075e-05,3.49076e-05,-5.69075e-05,3.49076e-05,-1.36765e-05,1.36765e-05,0.313815,0.000259863,0.314159,
-5.36249e-05,3.28941e-05,-5.36249e-05,3.28941e-05,-1.28876e-05,1.28876e-05,0.313835,0.000244873,0.314159,
-5.05317e-05,3.09967e-05,-5.05317e-05,3.09967e-05,-1.21442e-05,1.21442e-05,0.313854,0.000230748,0.314159,
-4.76169e-05,2.92087e-05,-4.76169e-05,2.92087e-05,-1.14437e-05,1.14437e-05,0.313871,0.000217438,0.314159,
-4.48702e-05,2.75239e-05,-4.48702e-05,2.75239e-05,-1.07836e-05,1.07836e-05,0.313888,0.000204896,0.314159,
-4.2282e-05,2.59362e-05,-4.2282e-05,2.59362e-05,-1.01616e-05,1.01616e-05,0.313904,0.000193077,0.314159,
-3.98431e-05,2.44401e-05,-3.98431e-05,2.44401e-05,-9.57541e-06,9.57541e-06,0.313918,0.00018194,0.314159,
-3.75448e-05,2.30304e-05,-3.75448e-05,2.30304e-05,-9.02308e-06,9.02308e-06,0.313932,0.000171445,0.314159,
-3.53791e-05,2.17019e-05,-3.53791e-05,2.17019e-05,-8.5026e-06,8.5026e-06,0.313945,0.000161556,0.314159,
-3.33384e-05,2.04501e-05,-3.33384e-05,2.04501e-05,-8.01215e-06,8.01215e-06,0.313958,0.000152237,0.314159,
-3.14153e-05,1.92705e-05,-3.14153e-05,1.92705e-05,-7.54999e-06,7.54999e-06,0.313969,0.000143455,0.314159,
-2.96032e-05,1.81589e-05,-2.96032e-05,1.81589e-05,-7.11449e-06,7.11449e-06,0.31398,0.00013518,0.314159,
-2.78956e-05,1.71115e-05,-2.78956e-05,1.71115e-05,-6.7041e-06,6.7041e-06,0.313991,0.000127383,0.314159,
-2.62865e-05,1.61244e-05,-2.62865e-05,1.61244e-05,-6.31739e-06,6.31739e-06,0.314,0.000120035,0.314159,
-2.47703e-05,1.51943e-05,-2.47703e-05,1.51943e-05,-5.95299e-06,5.95299e-06,0.314009,0.000113111,0.314159,
-2.33414e-05,1.43179e-05,-2.33414e-05,1.43179e-05,-5.60961e-06,5.60961e-06,0.314018,0.000106587,0.314159,
-2.1995e-05,1.3492e-05,-2.1995e-05,1.3492e-05,-5.28603e-06,5.28603e-06,0.314026,0.000100438,0.314159,
-2.07263e-05,1.27137e-05,-2.07263e-05,1.27137e-05,-4.98112e-06,4.98112e-06,0.314034,9.46448e-05,0.314159,
-1.95308e-05,1.19804e-05,-1.95308e-05,1.19804e-05,-4.69379e-06,4.69379e-06,0.314041,8.91855e-05,0.314159,
-1.84042e-05,1.12893e-05,-1.84042e-05,1.12893e-05,-4.42304e-06,4.42304e-06,0.314048,8.4041e-05,0.314159,
-1.73426e-05,1.06381e-05,-1.73426e-05,1.06381e-05,-4.16791e-06,4.16791e-06,0.314054,7.91933e-05,0.314159,
-1.63422e-05,1.00245e-05,-1.63422e-05,1.00245e-05,-3.9275e-06,3.9275e-06,0.31406,7.46252e-05,0.314159,
-1.53996e-05,9.44624e-06,-1.53996e-05,9.44624e-06,-3.70095e-06,3.70095e-06,0.314066,7.03206e-05,0.314159,
-1.45113e-05,8.90136e-06,-1.45113e-05,8.90136e-06,-3.48747e-06,3.48747e-06,0.314072,6.62644e-05,0.314159,
-1.36742e-05,8.38791e-06,-1.36742e-05,8.38791e-06,-3.2863e-06,3.2863e-06,0.314077,6.24421e-05,0.314159,
-1.28855e-05,7.90407e-06,-1.28855e-05,7.90407e-06,-3.09674e-06,3.09674e-06,0.314081,5.88402e-05,0.314159,
-1.21422e-05,7.44814e-06,-1.21422e-05,7.44814e-06,-2.91811e-06,2.91811e-06,0.314086,5.54462e-05,0.314159,
-1.14418e-05,7.01851e-06,-1.14418e-05,7.01851e-06,-2.74979e-06,2.74979e-06,0.31409,5.22479e-05,0.314159,
-1.07818e-05,6.61367e-06,-1.07818e-05,6.61367e-06,-2.59117e-06,2.59117e-06,0.314094,4.92341e-05,0.314159,
-1.01599e-05,6.23217e-06,-1.01599e-05,6.23217e-06,-2.44171e-06,2.44171e-06,0.314098,4.63942e-05,0.314159,
-9.57383e-06,5.87269e-06,-9.57383e-06,5.87269e-06,-2.30086e-06,2.30086e-06,0.314101,4.3718e-05,0.314159,
-9.02159e-06,5.53393e-06,-9.02159e-06,5.53393e-06,-2.16814e-06,2.16814e-06,0.314105,4.11963e-05,0.314159,
-8.5012e-06,5.21472e-06,-8.5012e-06,5.21472e-06,-2.04308e-06,2.04308e-06,0.314108,3.88199e-05,0.314159,
-8.01083e-06,4.91392e-06,-8.01083e-06,4.91392e-06,-1.92523e-06,1.92523e-06,0.314111,3.65807e-05,0.314159,
-7.54874e-06,4.63048e-06,-7.54874e-06,4.63048e-06,-1.81418e-06,1.81418e-06,0.314114,3.44706e-05,0.314159,
-7.11331e-06,4.36338e-06,-7.11331e-06,4.36338e-06,-1.70953e-06,1.70953e-06,0.314116,3.24823e-05,0.314159,
-6.703e-06,4.11169e-06,-6.703e-06,4.11169e-06,-1.61092e-06,1.61092e-06,0.314119,3.06086e-05,0.314159,
-6.31635e-06,3.87451e-06,-6.31635e-06,3.87451e-06,-1.518e-06,1.518e-06,0.314121,2.8843e-05,0.314159,
-5.95201e-06,3.65102e-06,-5.95201e-06,3.65102e-06,-1.43044e-06,1.43044e-06,0.314123,2.71793e-05,0.314159,
-5.60868e-06,3.44042e-06,-5.60868e-06,3.44042e-06,-1.34792e-06,1.34792e-06,0.314125,2.56115e-05,0.314159,
-5.28516e-06,3.24197e-06,-5.28516e-06,3.24197e-06,-1.27017e-06,1.27017e-06,0.314127,2.41342e-05,0.314159,
-4.9803e-06,3.05496e-06,-4.9803e-06,3.05496e-06,-1.19691e-06,1.19691e-06,0.314129,2.27421e-05,0.314159,
-4.69302e-06,2.87875e-06,-4.69302e-06,2.87875e-06,-1.12786e-06,1.12786e-06,0.314131,2.14302e-05,0.314159,
-4.42231e-06,2.71269e-06,-4.42231e-06,2.71269e-06,-1.06281e-06,1.06281e-06,0.314133,2.01941e-05,0.314159,
-4.16722e-06,2.55622e-06,-4.16722e-06,2.55622e-06,-1.0015e-06,1.0015e-06,0.314134,1.90292e-05,0.314159,
-3.92685e-06,2.40877e-06,-3.92685e-06,2.40877e-06,-9.43732e-07,9.43732e-07,0.314136,1.79316e-05,0.314159,
-3.70034e-06,2.26982e-06,-3.70034e-06,2.26982e-06,-8.89295e-07,8.89295e-07,0.314137,1.68972e-05,0.314159,
-3.48689e-06,2.13889e-06,-3.48689e-06,2.13889e-06,-8.37998e-07,8.37998e-07,0.314138,1.59226e-05,0.314159,
-3.28576e-06,2.01552e-06,-3.28576e-06,2.01552e-06,-7.8966e-07,7.8966e-07,0.314139,1.50041e-05,0.314159,
-3.09623e-06,1.89926e-06,-3.09623e-06,1.89926e-06,-7.44111e-07,7.44111e-07,0.314141,1.41386e-05,0.314159,
-2.91763e-06,1.7897e-06,-2.91763e-06,1.7897e-06,-7.01188e-07,7.01188e-07,0.314142,1.33231e-05,0.314159,
-2.74933e-06,1.68647e-06,-2.74933e-06,1.68647e-06,-6.60742e-07,6.60742e-07,0.314143,1.25546e-05,0.314159,
-2.59074e-06,1.58919e-06,-2.59074e-06,1.58919e-06,-6.22629e-07,6.22629e-07,0.314144,1.18304e-05,0.314159,
-2.4413e-06,1.49752e-06,-2.4413e-06,1.49752e-06,-5.86714e-07,5.86714e-07,0.314145,1.1148e-05,0.314159,
-2.30048e-06,1.41114e-06,-2.30048e-06,1.41114e-06,-5.52871e-07,5.52871e-07,0.314145,1.05049e-05,0.314159,
-2.16778e-06,1.32974e-06,-2.16778e-06,1.32974e-06,-5.2098e-07,5.2098e-07,0.314146,9.89899e-06,0.314159,
-2.04274e-06,1.25304e-06,-2.04274e-06,1.25304e-06,-4.90928e-07,4.90928e-07,0.314147,9.32799e-06,0.314159,
-1.92491e-06,1.18076e-06,-1.92491e-06,1.18076e-06,-4.6261e-07,4.6261e-07,0.314148,8.78993e-06,0.314159,
-1.81388e-06,1.11265e-06,-1.81388e-06,1.11265e-06,-4.35926e-07,4.35926e-07,0.314148,8.2829e-06,0.314159,
-1.70925e-06,1.04847e-06,-1.70925e-06,1.04847e-06,-4.1078e-07,4.1078e-07,0.314149,7.80512e-06,0.314159,
-1.61065e-06,9.87991e-07,-1.61065e-06,9.87991e-07,-3.87085e-07,3.87085e-07,0.31415,7.3549e-06,0.314159,
-1.51775e-06,9.31001e-07,-1.51775e-06,9.31001e-07,-3.64757e-07,3.64757e-07,0.31415,6.93065e-06,0.314159,
-1.4302e-06,8.77299e-07,-1.4302e-06,8.77299e-07,-3.43717e-07,3.43717e-07,0.314151,6.53087e-06,0.314159,
-1.3477e-06,8.26694e-07,-1.3477e-06,8.26694e-07,-3.23891e-07,3.23891e-07,0.314151,6.15416e-06,0.314159,
-1.26996e-06,7.79008e-07,-1.26996e-06,7.79008e-07,-3.05208e-07,3.05208e-07,0.314152,5.79917e-06,0.314159,
-1.19671e-06,7.34073e-07,-1.19671e-06,7.34073e-07,-2.87603e-07,2.87603e-07,0.314152,5.46466e-06,0.314159,
-1.12768e-06,6.9173e-07,-1.12768e-06,6.9173e-07,-2.71013e-07,2.71013e-07,0.314152,5.14944e-06,0.314159,
-1.06263e-06,6.51829e-07,-1.06263e-06,6.51829e-07,-2.5538e-07,2.5538e-07,0.314153,4.85241e-06,0.314159,
-1.00134e-06,6.1423e-07,-1.00134e-06,6.1423e-07,-2.40649e-07,2.40649e-07,0.314153,4.57251e-06,0.314159,
-9.43576e-07,5.78799e-07,-9.43576e-07,5.78799e-07,-2.26768e-07,2.26768e-07,0.314154,4.30875e-06,0.314159,
-8.89148e-07,5.45413e-07,-8.89148e-07,5.45413e-07,-2.13687e-07,2.13687e-07,0.314154,4.06021e-06,0.314159,
-8.3786e-07,5.13952e-07,-8.3786e-07,5.13952e-07,-2.01361e-07,2.01361e-07,0.314154,3.82601e-06,0.314159,
-7.8953e-07,4.84306e-07,-7.8953e-07,4.84306e-07,-1.89746e-07,1.89746e-07,0.314154,3.60532e-06,0.314159,
-7.43988e-07,4.5637e-07,-7.43988e-07,4.5637e-07,-1.78801e-07,1.78801e-07,0.314155,3.39735e-06,0.314159,
-7.01073e-07,4.30045e-07,-7.01073e-07,4.30045e-07,-1.68488e-07,1.68488e-07,0.314155,3.20138e-06,0.314159,
-6.60633e-07,4.05239e-07,-6.60633e-07,4.05239e-07,-1.58769e-07,1.58769e-07,0.314155,3.01672e-06,0.314159,
-6.22526e-07,3.81864e-07,-6.22526e-07,3.81864e-07,-1.49611e-07,1.49611e-07,0.314156,2.84271e-06,0.314159,
-5.86617e-07,3.59837e-07,-5.86617e-07,3.59837e-07,-1.40981e-07,1.40981e-07,0.314156,2.67873e-06,0.314159,
-5.5278e-07,3.39081e-07,-5.5278e-07,3.39081e-07,-1.32848e-07,1.32848e-07,0.314156,2.52422e-06,0.314159,
-5.20894e-07,3.19522e-07,-5.20894e-07,3.19522e-07,-1.25185e-07,1.25185e-07,0.314156,2.37861e-06,0.314159,
-4.90847e-07,3.01091e-07,-4.90847e-07,3.01091e-07,-1.17964e-07,1.17964e-07,0.314156,2.24141e-06,0.314159,
-4.62534e-07,2.83723e-07,-4.62534e-07,2.83723e-07,-1.1116e-07,1.1116e-07,0.314156,2.11212e-06,0.314159,
-4.35854e-07,2.67357e-07,-4.35854e-07,2.67357e-07,-1.04748e-07,1.04748e-07,0.314157,1.99029e-06,0.314159,
-4.10713e-07,2.51935e-07,-4.10713e-07,2.51935e-07,-9.87058e-08,9.87058e-08,0.314157,1.87548e-06,0.314159,
-3.87022e-07,2.37403e-07,-3.87022e-07,2.37403e-07,-9.30122e-08,9.30122e-08,0.314157,1.7673e-06,0.314159,
-3.64697e-07,2.23709e-07,-3.64697e-07,2.23709e-07,-8.7647e-08,8.7647e-08,0.314157,1.66536e-06,0.314159,
-3.43661e-07,2.10805e-07,-3.43661e-07,2.10805e-07,-8.25913e-08,8.25913e-08,0.314157,1.56929e-06,0.314159,
-3.23837e-07,1.98645e-07,-3.23837e-07,1.98645e-07,-7.78272e-08,7.78272e-08,0.314157,1.47877e-06,0.314159,
-3.05158e-07,1.87187e-07,-3.05158e-07,1.87187e-07,-7.33379e-08,7.33379e-08,0.314157,1.39347e-06,0.314159,
-2.87555e-07,1.76389e-07,-2.87555e-07,1.76389e-07,-6.91076e-08,6.91076e-08,0.314158,1.31309e-06,0.314159,
-2.70968e-07,1.66215e-07,-2.70968e-07,1.66215e-07,-6.51213e-08,6.51213e-08,0.314158,1.23735e-06,0.314159,
-2.55338e-07,1.56627e-07,-2.55338e-07,1.56627e-07,-6.13649e-08,6.13649e-08,0.314158,1.16598e-06,0.314159,
-2.4061e-07,1.47592e-07,-2.4061e-07,1.47592e-07,-5.78253e-08,5.78253e-08,0.314158,1.09872e-06,0.314159,
-2.26731e-07,1.39079e-07,-2.26731e-07,1.39079e-07,-5.44897e-08,5.44897e-08,0.314158,1.03534e-06,0.314159,
-2.13652e-07,1.31056e-07,-2.13652e-07,1.31056e-07,-5.13466e-08,5.13466e-08,0.314158,9.75623e-07,0.314159,
-2.01328e-07,1.23497e-07,-2.01328e-07,1.23497e-07,-4.83848e-08,4.83848e-08,0.314158,9.19346e-07,0.314159,
-1.89715e-07,1.16373e-07,-1.89715e-07,1.16373e-07,-4.55939e-08,4.55939e-08,0.314158,8.66316e-07,0.314159,
-1.78772e-07,1.0966e-07,-1.78772e-07,1.0966e-07,-4.29639e-08,4.29639e-08,0.314158,8.16345e-07,0.314159,
-1.6846e-07,1.03335e-07,-1.6846e-07,1.03335e-07,-4.04856e-08,4.04856e-08,0.314158,7.69256e-07,0.314159,
-1.58743e-07,9.73743e-08,-1.58743e-07,9.73743e-08,-3.81503e-08,3.81503e-08,0.314158,7.24883e-07,0.314159,
-1.49586e-07,9.17575e-08,-1.49586e-07,9.17575e-08,-3.59497e-08,3.59497e-08,0.314158,6.8307e-07,0.314159,
-1.40957e-07,8.64647e-08,-1.40957e-07,8.64647e-08,-3.3876e-08,3.3876e-08,0.314158,6.43669e-07,0.314159,
-1.32827e-07,8.14772e-08,-1.32827e-07,8.14772e-08,-3.1922e-08,3.1922e-08,0.314158,6.0654e-07,0.314159,
-1.25165e-07,7.67774e-08,-1.25165e-07,7.67774e-08,-3.00806e-08,3.00806e-08,0.314159,5.71553e-07,0.314159,
